arcd,acmdfclty_sn,ctprvn_nm,sgg_nm,acmdfclty_se_cd,acmdfclty_se_nm,vt_acmdfclty_nm,rdnmadr_cd,bdong_cd,hdong_cd,dtl_adres,fclty_ar,vt_acmd_psbl_nmpr,xcord,ycord,mngps_nm,mngps_telno
4421000000,59,충청남도,서산시,001,학교,운산초등학교,4421038032103690000021520,4421038032,4421038000,충청남도 서산시 운산면 운암로 1037,3919,1507,126.58309623,36.81194884,최윤이,041-661-6341
4421000000,341,충청남도,서산시,002,마을회관,환성2리 마을회관,4421034028102800037009878,4421034028,4421034000,충청남도 서산시 지곡면 환성절골길 240-4 ,165,63,126.4396317,36.9095384,,
4421000000,248,충청남도,서산시,002,마을회관,지산3리 마을회관,4421032029111080001070753,4421032029,4421032000,충청남도 서산시 부석면 봉락지산길 231-7 ,109,41,126.40458715,36.68437566,,
4729000000,464,경상북도,경산시,004,관공서,삼성현문화박물관,4729035038102570013000001,4729035038,4729035000,경상북도 경산시 남산면 삼성현공원로 59,3461,1048,128.79671541,35.80174944,,053-804-7315
4729000000,337,경상북도,경산시,001,학교,압량초등학교,4729036022105790000000002,4729036022,4729036000,경상북도 경산시 압량읍 압독2로 38,531,160,128.76180584,35.84389662,,
4729000000,446,경상북도,경산시,001,학교,현흥초등학교,4729036026106530003041731,4729036026,4729036000,경상북도 경산시 압량읍 대학로 624,700,212,128.77304523,35.86162964,박연심,
4729000000,447,경상북도,경산시,001,학교,남천초등학교,4729037026101430001044493,4729037026,4729037000,경상북도 경산시 남천면 남천로 481,702,212,128.7250963,35.7678166,,
4729000000,477,경상북도,경산시,001,학교,남천초등학교,4729037026101430001044497,4729037026,4729037000,경상북도 경산시 남천면 남천로 481,492,149,128.72542598,35.76809839,,053-812-9004
4772000000,43,경상북도,군위군,001,학교,군위초등학교,4772025021103890002011092,4772025021,4772025000,경상북도 군위군 군위읍 동서5길 28,852,230,128.56899158,36.23938172,,
4772000000,18,경상북도,군위군,004,관공서,군민회관,4772025021106490000011802,4772025021,4772025000,경상북도 군위군 군위읍 군청로 98-8 ,586,100,128.57082782,36.23184809,군위군수,054-380-6458
4772000000,27,경상북도,군위군,004,관공서,군위군민스포츠센터,4772025021101550000012606,4772025021,4772025000,경상북도 군위군 군위읍 군청로 158,2588,200,128.57434771,36.23714062,,054-380-6458
4772000000,26,경상북도,군위군,004,관공서,군위문화예술회관,4772025021101550000012607,4772025021,4772025000,경상북도 군위군 군위읍 군청로 158,5322,400,128.57434771,36.23714062,,054-380-6458
4772000000,42,경상북도,군위군,004,관공서,군위실내테니스장,4772025021101550000012608,4772025021,4772025000,경상북도 군위군 군위읍 군청로 158,3818,1000,128.57512263,36.23779105,군위군청 문화체육시설사업소,054-380-7213
4423000000,5,충청남도,논산시,001,학교,연무초등학교 강당,4423025323100400000060566,4423025323,4423025300,충청남도 논산시 연무읍 득안대로 527,1200,461,127.0974594,36.11753188,서장현,041-746-8551
4423000000,87,충청남도,논산시,001,학교,연무중학교,4423025331100300001056593,4423025331,4423025300,충청남도 논산시 연무읍 연무로160번길 26-2 ,695,267,127.0946047,36.13124194,서장현,041-746-8551
4423000000,81,충청남도,논산시,004,관공서,연무체육공원,4423025331100750000000003,4423025331,4423025300,충청남도 논산시 연무읍 연무로166번길 64,792,304,127.09488385,36.12507332,서장현,
4423000000,10,충청남도,논산시,001,학교,성동초등학교 강당,4423031021101080000034569,4423031021,4423031000,충청남도 논산시 성동면 성동로240번길 30,744,286,127.03385222,36.1989605,손보희,041-746-8597
4423000000,11,충청남도,논산시,001,학교,원봉초등학교 강당,4423031028101000000034422,4423031028,4423031000,충청남도 논산시 성동면 성동로 552,660,253,127.06051017,36.21233408,손보희,041-746-8597
4423000000,20,충청남도,논산시,001,학교,광석초등학교 강당,4423032021100140000034486,4423032021,4423032000,충청남도 논산시 광석면 사계로 451,548,150,127.08116213,36.24372764,이다윤,041-746-8628
4423000000,19,충청남도,논산시,001,학교,광석중학교,4423032028106420001034648,4423032028,4423032000,충청남도 논산시 광석면 광석로 56-3 ,92,35,127.08186743,36.2386134,이다윤,041-746-8628
4423000000,21,충청남도,논산시,001,학교,왕전초등학교 강당,4423032029103080000035307,4423032029,4423032000,충청남도 논산시 광석면 왕전2길 12,200,76,127.10907712,36.2393799,이다윤,041-746-8628
4423000000,22,충청남도,논산시,001,학교,노성초등학교 강당,4423033023101140004035879,4423033023,4423033000,충청남도 논산시 노성면 노성로507번길 11,660,253,127.1216676,36.27812036,이지현,041-746-8657
4423000000,84,충청남도,논산시,001,학교,노성중학교,4423033024100620000035966,4423033024,4423033000,충청남도 논산시 노성면 노성로 602-5 ,688,264,127.13358931,36.2774793,이지현,041-746-8657
4423000000,24,충청남도,논산시,001,학교,상월초등학교 강당,4423034021100250000036106,4423034021,4423034000,충청남도 논산시 상월면 백일헌로 1025-13 ,3159,1215,127.13962935,36.29366332,김미성,041-746-8697
4423000000,27,충청남도,논산시,001,학교,감곡초등학교 강당,4423035024103660003006356,4423035024,4423035000,충청남도 논산시 부적면 계백로 1676-26 ,1660,638,127.16042157,36.21076777,최은옥,041-746-8717
4423000000,75,충청남도,논산시,001,학교,부적초등학교 강당,4423035031102370006005725,4423035031,4423035000,충청남도 논산시 부적면 남마구평길 70,3428,1318,127.13586624,36.21190511,최은옥,041-746-8717
4423000000,91,충청남도,논산시,013,"연수,숙박",발리섬홍실,4423036025101780000000001,4423036025,4423036000,충청남도 논산시 연산면 신암길 10-1 ,725,38,127.21934751,36.20689075,김남욱,041-746-8747
4423000000,43,충청남도,논산시,001,학교,논산동성초등학교 강당,4423010500102910001043632,4423010500,4423051000,충청남도 논산시 관촉로 263(취암동),346,133,127.0925472,36.20290652,홍찬기,041-746-8921
4423000000,86,충청남도,논산시,001,학교,논산여자중학교,4423010500104620005046764,4423010500,4423051000,충청남도 논산시 중앙로347번길 21(취암동),869,334,127.09188467,36.19490629,홍찬기,041-746-8921
4423000000,89,충청남도,논산시,001,학교,충남체육고등학교,4423011100102960015047070,4423010500,4423051000,충청남도 논산시 체육로 82(관촉동),1828,703,127.10369066,36.19243013,홍찬기,041-746-8921
4423000000,92,충청남도,논산시,013,"연수,숙박",그리스모텔,4423010500110440009043654,4423010500,4423051000,충청남도 논산시 관촉로285번길 13(취암동),1002,60,127.08980991,36.20332193,홍찬기,041-746-8921
4423000000,95,충청남도,논산시,013,"연수,숙박",조선호텔,4423010500110440001043584,4423010500,4423051000,충청남도 논산시 관촉로285번길 9(취암동),2000,76,127.09027324,36.20348514,홍찬기,041-746-8921
4423000000,93,충청남도,논산시,013,"연수,숙박",엘리제모텔,4423010500110400010043536,4423010500,4423051000,충청남도 논산시 관촉로285번길 12(취암동),1398,64,127.08990798,36.2037219,홍찬기,041-746-8921
4423000000,85,충청남도,논산시,001,학교,논산고등학교,4423010900104940004048991,4423010900,4423051000,충청남도 논산시 시민로 173-9 (내동),710,215,127.09807458,36.18216025,홍찬기,041-746-8921
4423000000,100,충청남도,논산시,001,학교,내동초등학교,4423010900101620001048230,4423010900,4423051000,충청남도 논산시 중앙로 192(내동),765,294,127.1039422,36.18605699,홍찬기,041-746-8921
4423000000,94,충청남도,논산시,013,"연수,숙박",아모르모텔,4423010900100720046049299,4423010900,4423051000,충청남도 논산시 시민로84번길 9(내동),1103,66,127.10320978,36.17617694,홍찬기,041-746-8921
4423000000,80,충청남도,논산시,004,관공서,논산국민체육센터,4423010500105840012000001,4423011100,4423051000,충청남도 논산시 논산대로 382(관촉동),654,251,127.10342918,36.19594177,한진욱,041-746-8403
4423000000,51,충청남도,논산시,001,학교,강경중앙초등학교 강당,4423025021100850000051083,4423025021,4423025000,충청남도 논산시 강경읍 옥녀봉로 8,445,171,127.01933438,36.15980067,박설희,041-746-8513
4423000000,65,충청남도,논산시,001,학교,강경황산초등학교 강당,4423025030100310002051474,4423025030,4423025000,충청남도 논산시 강경읍 대흥로34번길 5,450,173,127.01304703,36.15779877,박설희,041-746-8513
4772000000,37,경상북도,군위군,004,관공서,소보면복지회관,4772031041106820000002510,4772031041,4772031000,경상북도 군위군 소보면 송원3길 19-18 ,173,40,128.47743125,36.25659441,,
4772000000,10,경상북도,군위군,002,마을회관,노행리마을회관,4772032036107740001018607,4772032036,4772032000,경상북도 군위군 효령면 노행길 164,192,40,128.61712645,36.19942176,,
4772000000,44,경상북도,군위군,001,학교,효령초등학교,4772032042101970000015383,4772032042,4772032000,경상북도 군위군 효령면 치산효령로 2386,852,230,128.58644829,36.15672233,,
4772000000,22,경상북도,군위군,002,마을회관,창평1리 마을회관,4772033029109450000024730,4772033029,4772033000,경상북도 군위군 부계면 창평길 25-13 ,138,30,128.66563186,36.09942015,,
4772000000,11,경상북도,군위군,004,관공서,부계면복지회관,4772033029105590001026540,4772033029,4772033000,경상북도 군위군 부계면 남방길 49,185,40,128.67748153,36.09635632,부계면장,
4772000000,45,경상북도,군위군,001,학교,부계중학교,4772033031104960000023517,4772033031,4772033000,경상북도 군위군 부계면 춘산1길 16,281,70,128.65511828,36.07887153,,
4772000000,17,경상북도,군위군,004,관공서,우보면종합복지회관,4772034031112800005024633,4772034031,4772034000,경상북도 군위군 우보면 이화3길 12,544,140,128.66476108,36.19455942,,
4772000000,46,경상북도,군위군,001,학교,의흥초등학교,4772035032102830000032687,4772035032,4772035000,경상북도 군위군 의흥면 읍내길 67-17 ,634,170,128.71898134,36.17517851,,
4772000000,19,경상북도,군위군,002,마을회관,읍내2리 마을회관,4772035032105910011032344,4772035032,4772035000,경상북도 군위군 의흥면 읍내6길 6,139,30,128.7170874,36.17486085,,
4772000000,20,경상북도,군위군,002,마을회관,화본1리마을회관,4772036033112270004028510,4772036033,4772036000,경상북도 군위군 산성면 산성가음로 685,91,25,128.69466389,36.12455013,,
4772000000,24,경상북도,군위군,004,관공서,산성면복지회관,4772036033111510001028360,4772036033,4772036000,경상북도 군위군 산성면 산성가음로 657,198,40,128.69417095,36.12216963,산성면장,
4772000000,15,경상북도,군위군,002,마을회관,화북3리 마을회관,4772037033101470007037017,4772037033,4772037000,경상북도 군위군 삼국유사면 화북3길 6,174,45,128.78617766,36.12168918,,
4423000000,30,충청남도,논산시,001,학교,청동초등학교 강당,4423036026105400000005721,4423036026,4423036000,충청남도 논산시 연산면 선비로293번길 29-5 ,1722,662,127.19658909,36.21242924,김남욱,041-746-8747
4423000000,88,충청남도,논산시,001,학교,연산중학교,4423036026101100000004559,4423036026,4423036000,충청남도 논산시 연산면 청동로 113-14 ,876,336,127.20714981,36.21321853,김남욱,041-746-8747
4423000000,64,충청남도,논산시,001,학교,백석초등학교 강당,4423036035105430007019928,4423036035,4423036000,충청남도 논산시 연산면 선비로 726,1440,553,127.17882108,36.24728482,김남욱,041-746-8747
4423000000,33,충청남도,논산시,001,학교,벌곡초등학교 강당,4423038021102600000081719,4423038021,4423038000,충청남도 논산시 벌곡면 대둔로 821-8 ,716,275,127.26619913,36.20789124,오동섭,041-746-8778
4423000000,34,충청남도,논산시,001,학교,도산초등학교 강당,4423038028101670003082735,4423038028,4423038000,충청남도 논산시 벌곡면 수락로 23,571,219,127.31573157,36.16200232,오동섭,041-746-8778
4772000000,40,경상북도,군위군,013,"연수,숙박",청소년수련원,4772025034103310001017326,4772025034,4772025000,경상북도 군위군 군위읍 군위금성로 307-14 ,1722,400,128.60331478,36.23457863,군위군청 주민복지실,054-380-6439
4773000000,644,경상북도,의성군,001,학교,의성창의인성교육관,4773034031105500000043597,4773034031,4773034000,경상북도 의성군 사곡면 의성사곡로 965,950,365,128.78709371,36.30696662,,054-834-1280
4773000000,420,경상북도,의성군,003,경로당,양지3리 경로당,4773034031100990000043370,4773034031,4773034000,경상북도 의성군 사곡면 양지3길 9,331,127,128.79671115,36.30516638,,
4773000000,430,경상북도,의성군,003,경로당,화전3리 경로당,4773034037111660000042737,4773034037,4773034000,경상북도 의성군 사곡면 산수유2길 8-1 ,449,172,128.76970778,36.28659598,,
4773000000,605,경상북도,의성군,003,경로당,감계 경로당,4773033033108290002069920,4773033033,4773033000,경상북도 의성군 옥산면 구암감계길 415,344,132,128.79662333,36.36890819,,
4773000000,657,경상북도,의성군,003,경로당,실업2리 경로당,4773033034101680001050383,4773033034,4773033000,경상북도 의성군 옥산면 양지실업길 302,294,113,128.80721747,36.32294204,강신영,
4773000000,483,경상북도,의성군,003,경로당,정자 경로당,4773033032101140000047251,4773033032,4773033000,경상북도 의성군 옥산면 신감옥산로 1218,261,100,128.80593925,36.39389918,,
4773000000,733,경상북도,의성군,007,기타시설,의성군노인복지관,4773025024107310002017453,4773025024,4773025000,경상북도 의성군 의성읍 동산2길 36,2912,1120,128.70402554,36.34696747,,
4773000000,642,경상북도,의성군,003,경로당,단촌면분회 경로당,4773031030108220003028990,4773031030,4773031000,경상북도 의성군 단촌면 신기길 41-3 ,992,381,128.66999183,36.42462025,,
4773000000,604,경상북도,의성군,003,경로당,후평리 경로당,4773031038103330000069420,4773031038,4773031000,경상북도 의성군 단촌면 후평길 28,89,34,128.71589156,36.43809709,,
4773000000,611,경상북도,의성군,003,경로당,서변1리경로당,4773032029101310009001164,4773032029,4773032000,경상북도 의성군 점곡면 점곡길 64,231,88,128.76674207,36.42431841,이성목,
4773000000,684,경상북도,의성군,003,경로당,서변2리 경로당,4773032029101860000075083,4773032029,4773032000,경상북도 의성군 점곡면 점곡길 45,364,140,128.76496726,36.42516094,김세탁,
4773000000,747,경상북도,의성군,001,학교,점곡초등학교,4773032034101910003074304,4773032034,4773032000,경상북도 의성군 점곡면 점곡길 8,287,57,128.76099688,36.42501416,박정현,054-833-4089
4773000000,612,경상북도,의성군,003,경로당,사촌3리경로당,4773032034107520004073432,4773032034,4773032000,경상북도 의성군 점곡면 옥실길 35,271,104,128.75555228,36.40751875,김태옥,
4773000000,613,경상북도,의성군,003,경로당,송내2리 경로당,4773032035102010000000001,4773032035,4773032000,경상북도 의성군 점곡면 송내2길 13,264,101,128.74495276,36.42851201,김옥순,
4772000000,41,경상북도,군위군,013,"연수,숙박",장곡휴양림,4772037036100100000038173,4772037036,4772037000,경상북도 군위군 삼국유사면 장곡휴양림길 195,1041,280,128.83760266,36.13063629,군위군청 산림축산과,054-380-6316
4773000000,661,경상북도,의성군,001,학교,의성여자고등학교,4773025021104150001011686,4773025021,4773025000,경상북도 의성군 의성읍 북원3길 35,822,316,128.69623002,36.36110577,,
4773000000,693,경상북도,의성군,001,학교,의성초등학교,4773025021105310000052382,4773025021,4773025000,경상북도 의성군 의성읍 군청길 26,958,368,128.69534861,36.35231613,,
4773000000,695,경상북도,의성군,001,학교,의성초등학교,4773025021105310000052382,4773025021,4773025000,경상북도 의성군 의성읍 군청길 26,3336,1283,128.69534861,36.35231613,,
4773000000,682,경상북도,의성군,007,기타시설,의성자혜원,4773025021101360001011136,4773025021,4773025000,경상북도 의성군 의성읍 북원3길 51-6 ,331,127,128.69856777,36.36246562,,
4773000000,745,경상북도,의성군,007,기타시설,의성군종합지원센터,4773025021104310011000004,4773025021,4773025000,경상북도 의성군 의성읍 북원2길 43,45,12,128.69754002,36.35998367,의성군,
4773000000,730,경상북도,의성군,001,학교,의성고등학교,4773025022107100001013406,4773025022,4773025000,경상북도 의성군 의성읍 군청길 57,977,375,128.70001891,36.35351465,,
4773000000,694,경상북도,의성군,001,학교,의성유니텍고등학교,4773025022107200000012995,4773025022,4773025000,경상북도 의성군 의성읍 문소1길 164,701,300,128.70017088,36.3547268,,
4773000000,735,경상북도,의성군,007,기타시설,의성군 게이트볼장,4773025022105460001000498,4773025022,4773025000,경상북도 의성군 의성읍 충효로 116,3489,1341,128.7018562,36.35828458,,
4773000000,748,경상북도,의성군,001,학교,의성여자중학교,4773025023106700000019093,4773025023,4773025000,경상북도 의성군 의성읍 군청길 77,584,100,128.70348869,36.35236951,문영수,
4773000000,389,경상북도,의성군,003,경로당,의성읍분회 경로당,4773025023107080018019324,4773025023,4773025000,경상북도 의성군 의성읍 동서1길 78,430,165,128.70258448,36.34981509,,
4773000000,732,경상북도,의성군,004,관공서,의성군 청소년센터,4773025023106190001020502,4773025023,4773025000,경상북도 의성군 의성읍 충효로 68,4577,1760,128.70487384,36.35507321,,
4773000000,683,경상북도,의성군,004,관공서,의성교육지원청,4773025024110120008013327,4773025024,4773025000,경상북도 의성군 의성읍 구봉길 168-7 ,3477,520,128.70113816,36.34091561,,
4773000000,625,경상북도,의성군,007,기타시설,의성노인복지회관,4773025024107310002016716,4773025024,4773025000,경상북도 의성군 의성읍 동산2길 36,661,254,128.7041774,36.34703083,,
4772000000,34,경상북도,군위군,001,학교,군위고등학교,4772025032102480011012119,4772025032,4772025000,경상북도 군위군 군위읍 군청로 254-6 ,1272,150,128.57035532,36.24541757,,
4772000000,33,경상북도,군위군,001,학교,군위고등학교,4772025032102480011011885,4772025032,4772025000,경상북도 군위군 군위읍 군청로 254-6 ,1226,150,128.57035532,36.24541757,,
4812100000,6,경상남도,창원시 의창구,001,학교,온천초등학교,4812131036106120002043851,4812131036,4812131000,경상남도 창원시 의창구 북면 신리길30번길 17,1380,530,128.60551433,35.34914738,진용균,055-291-9615
4812000000,532,경상남도,창원시,013,"연수,숙박",신촌온천,4812131036114620003047314,4812131036,4812131000,경상남도 창원시 의창구 북면 천주로1150번길 15-14 ,900,45,128.61085853,35.35255504,,055-299-8080
4812100000,309,경상남도,창원시 의창구,001,학교,일동초등학교,4812132022103240000039134,4812132022,4812132000,경상남도 창원시 의창구 대산면 대산북로 461,578,222,128.68800376,35.36855829,임의순,055-296-4533
4812100000,308,경상남도,창원시 의창구,001,학교,대산초등학교,4812132024101500000062573,4812132024,4812132000,경상남도 창원시 의창구 대산면 진산대로 442-7 ,846,325,128.70986757,35.33988092,백운영,055-291-4613
4812100000,416,경상남도,창원시 의창구,004,관공서,대산면행정복지세터,4812132024103230004062256,4812132024,4812132000,경상남도 창원시 의창구 대산면 주남로 577,586,225,128.7082628,35.33530872,임동식,055-212-5310
4773000000,637,경상북도,의성군,003,경로당,운곡경로당,4773037040102760000046309,4773037040,4773037000,경상북도 의성군 금성면 운곡1길 1,264,101,128.71854235,36.2864911,,
4773000000,638,경상북도,의성군,003,경로당,만천1리 경로당,4773037041102060001038519,4773037041,4773037000,경상북도 의성군 금성면 만천1길 68-29 ,264,101,128.72076018,36.29771317,,
4773000000,731,경상북도,의성군,004,관공서,조문국박물관,4773037043102230003002016,4773037043,4773037000,경상북도 의성군 금성면 초전1길 83,3980,1530,128.66921939,36.27675671,최혜옥,
4773000000,639,경상북도,의성군,003,경로당,수정1리 경로당,4773037050107140001057069,4773037050,4773037000,경상북도 의성군 금성면 수정1길 49,264,101,128.70686484,36.24775377,,
4773000000,746,경상북도,의성군,014,"공공시설(국·공립도서관, 공립병원, 시·도민회관, 구민회관 주민체육시설, 노인병원, 어린이도서관 등)",일산자두활성화센터,4773038035106600001021382,4773038035,4773038000,경상북도 의성군 봉양면 조문로 357,506,100,128.62207544,36.28691586,,
4773000000,704,경상북도,의성군,001,학교,봉양중학교,4773038040100750001056703,4773038040,4773038000,경상북도 의성군 봉양면 봉호로 14,1575,605,128.58494562,36.30260437,,
4773000000,70,경상북도,의성군,001,학교,경북중부중학교,4773039040103450000033061,4773039040,4773039000,경상북도 의성군 비안면 이두2길 5,952,366,128.49185554,36.33794973,,
4773000000,441,경상북도,의성군,003,경로당,내산1리 경로당,4773040037103750000030366,4773040037,4773040000,경상북도 의성군 구천면 내산1길 36,132,50,128.42293227,36.35914138,,
4773000000,631,경상북도,의성군,003,경로당,내산2리 경로당,4773040037102760003030409,4773040037,4773040000,경상북도 의성군 구천면 내산2길 17,132,50,128.4251022,36.35573396,,
4773000000,705,경상북도,의성군,003,경로당,속암1리 경로당,4773041029101210001072423,4773041029,4773041000,경상북도 의성군 단밀면 주속길 86,87,33,128.38288072,36.37764988,,
4773000000,709,경상북도,의성군,003,경로당,용곡1리 경로당,4773041030108080000053888,4773041030,4773041000,경상북도 의성군 단밀면 도리비길 37,74,28,128.39715054,36.35725224,,
4773000000,708,경상북도,의성군,003,경로당,용곡2리 경로당,4773041030112300005053890,4773041030,4773041000,경상북도 의성군 단밀면 누실길 112,110,42,128.39169856,36.35000065,,
4773000000,744,경상북도,의성군,013,"연수,숙박",만경촌농촌체험휴양마을,4773041031105770005000004,4773041031,4773041000,경상북도 의성군 단밀면 구단길 182-10 ,6600,90,128.38907007,36.36194827,,
4773000000,711,경상북도,의성군,003,경로당,주선1리경로당,4773041032101340003071920,4773041032,4773041000,경상북도 의성군 단밀면 주선1길 50,67,25,128.38331113,36.37050527,,
4773000000,706,경상북도,의성군,003,경로당,서제2리 경로당,4773041033104190002072422,4773041033,4773041000,경상북도 의성군 단밀면 서제2길 1,70,27,128.36683003,36.3837374,,
4773000000,685,경상북도,의성군,003,경로당,춘산면분회경로당,4773035029104030001012553,4773035029,4773035000,경상북도 의성군 춘산면 옥정1길 50-3 ,496,190,128.81544442,36.23884205,,
4773000000,434,경상북도,의성군,003,경로당,금오1리 경로당,4773035030103200005011305,4773035030,4773035000,경상북도 의성군 춘산면 금오길 430-1 ,83,31,128.87648593,36.21669979,,
4773000000,437,경상북도,의성군,003,경로당,사미리 경로당,4773035035102610000005138,4773035035,4773035000,경상북도 의성군 춘산면 금성현서로 867-11 ,66,25,128.75656768,36.24650646,,
4773000000,373,경상북도,의성군,014,"공공시설(국·공립도서관, 공립병원, 시·도민회관, 구민회관 주민체육시설, 노인병원, 어린이도서관 등)",토종마늘정보화센터,4773035035103340002005144,4773035035,4773035000,경상북도 의성군 춘산면 사미신감로 50-7 ,496,190,128.75874549,36.25022271,,
4773000000,691,경상북도,의성군,003,경로당,효선1리 경로당,4773035036109430001000001,4773035036,4773035000,경상북도 의성군 춘산면 사미신감로 234,1000,384,128.7618711,36.26531268,,
4773000000,726,경상북도,의성군,003,경로당,효선2리 경로당,4773035036104570002048379,4773035036,4773035000,경상북도 의성군 춘산면 효선3길 97,91,35,128.77801218,36.27302787,054-830-5133,
4773000000,505,경상북도,의성군,003,경로당,장2리 경로당,4773036028109090000049881,4773036028,4773036000,경상북도 의성군 가음면 장리2길 128,99,38,128.72257639,36.24335146,,
4773000000,504,경상북도,의성군,003,경로당,장1리 경로당,4773036028101090000049879,4773036028,4773036000,경상북도 의성군 가음면 장리1길 150-1 ,76,29,128.7368071,36.24162418,,
4773000000,501,경상북도,의성군,003,경로당,양지리 경로당,4773036030103300000026334,4773036030,4773036000,경상북도 의성군 가음면 금성현서로 571-4 ,89,34,128.7370653,36.22993242,,
4773000000,497,경상북도,의성군,003,경로당,상가산 경로당,4773036031107410000025832,4773036031,4773036000,경상북도 의성군 가음면 가산1길 47,66,25,128.73018926,36.22913367,,
4773000000,499,경상북도,의성군,003,경로당,가산3리 경로당,4773036031108660001026575,4773036031,4773036000,경상북도 의성군 가음면 금성현서로 497,99,38,128.72932921,36.23318952,,
4773000000,438,경상북도,의성군,003,경로당,가음면분회 경로당,4773036031108790000026332,4773036031,4773036000,경상북도 의성군 가음면 산성가음로 2208-4 ,205,78,128.72739834,36.23237993,,
4773000000,635,경상북도,의성군,001,학교,금성중고등학교,4773037036105820000058882,4773037036,4773037000,경상북도 의성군 금성면 금성현서로 41-66 ,320,123,128.68958484,36.25400693,박성수,
4773000000,507,경상북도,의성군,003,경로당,대리2리 경로당,4773037037107180000002787,4773037037,4773037000,경상북도 의성군 금성면 대리2길 16,264,101,128.67708836,36.26462077,,
4773000000,487,경상북도,의성군,003,경로당,전흥1리 경로당,4773033037109010001075079,4773033037,4773033000,경상북도 의성군 옥산면 금봉로 266-3 ,334,128,128.8316816,36.38450104,,
4773000000,609,경상북도,의성군,003,경로당,입암3리 경로당,4773033038111050018037483,4773033038,4773033000,경상북도 의성군 옥산면 입암1길 26-8 ,324,124,128.80176509,36.40174518,,
4773000000,659,경상북도,의성군,003,경로당,입암1리 경로당,4773033038108450000037356,4773033038,4773033000,경상북도 의성군 옥산면 입암1길 21,598,230,128.80238384,36.40251373,안이부,
4812300000,391,경상남도,창원시 성산구,003,경로당,외동경로당,4812312500101550001001657,4812312500,4812352000,경상남도 창원시 성산구 용지로21번길 30(중앙동),140,53,128.67282934,35.22018203,강연수,010-3571-7666
4812300000,392,경상남도,창원시 성산구,003,경로당,송죽경로당,4812312500100510016001356,4812312500,4812352000,경상남도 창원시 성산구 외동반림로46번길 17(중앙동),156,60,128.67429657,35.22297874,정월매,010-8528-3673
4812000000,521,경상남도,창원시,013,"연수,숙박",모아장,4812312500100870008003482,4812312500,4812352000,경상남도 창원시 성산구 용지로121번길 4(중앙동),240,12,128.6788961,35.22663367,,
4812000000,523,경상남도,창원시,013,"연수,숙박",월드장모텔,4812312500100830003002642,4812312500,4812352000,경상남도 창원시 성산구 용지로111번길 7(중앙동),840,42,128.67782092,35.22590782,,
4812000000,522,경상남도,창원시,013,"연수,숙박",뉴스카이모텔,4812312500100740012002310,4812312500,4812352000,경상남도 창원시 성산구 용지로117번길 28(중앙동),160,8,128.67752393,35.22813814,,
4812000000,520,경상남도,창원시,013,"연수,숙박",소원장,4812312500100800008002346,4812312500,4812352000,경상남도 창원시 성산구 용지로111번길 14(중앙동),200,10,128.67770073,35.22651197,,
4812300000,38,경상남도,창원시 성산구,001,학교,반송초등학교,4812312600100070000001318,4812312600,4812351000,경상남도 창원시 성산구 반송로 133(반림동),2013,774,128.67050453,35.23706725,김영숙,055-282-1278
4812300000,372,경상남도,창원시 성산구,007,기타시설,경남교통문화연수원,4812312600100060004001863,4812312600,4812351000,경상남도 창원시 성산구 반송로 149(반림동),1500,576,128.67170321,35.23659164,공윤권,055-285-3981
4812000000,441,경상남도,창원시,001,학교,동산초등학교,4812312700100460000029805,4812312700,4812353000,경상남도 창원시 성산구 단정로 126(상남동),999,384,128.69032812,35.21407091,권호규,055-261-8640
4812000000,442,경상남도,창원시,001,학교,웅남초등학교,4812312700100440003021193,4812312700,4812353000,경상남도 창원시 성산구 단정로 75(상남동),1660,638,128.68831571,35.21778083,박동춘,055-264-2295
4812000000,484,경상남도,창원시,001,학교,상남초등학교,4812312700100440002029863,4812312700,4812353000,경상남도 창원시 성산구 토월로 140(상남동),270,104,128.68911111,35.22126229,,
4812300000,401,경상남도,창원시 성산구,004,관공서,사파동행정복지센터,4812310500103390003033992,4812310500,4812354000,경상남도 창원시 성산구 대암로 109(대방동),958,368,128.70854992,35.21586326,김상준,055-272-5411
4812000000,453,경상남도,창원시,001,학교,안민초등학교,4812311000101960003021102,4812311000,4812356000,경상남도 창원시 성산구 안민로79번길 6(안민동),754,290,128.68755759,35.18737314,배주영,055-285-6841
4812000000,537,경상남도,창원시,003,경로당,석교경로당,4812312000200520024021474,4812312000,4812357000,경상남도 창원시 성산구 삼귀로466번길 8(귀산동),105,40,128.609383,35.15751301,,
4812300000,409,경상남도,창원시 성산구,004,관공서,삼귀민원센터,4812312000104110002022482,4812312000,4812357000,경상남도 창원시 성산구 귀산로52번길 13(귀산동),189,72,128.61585652,35.1654268,정연우,055-272-5752
4812300000,63,경상남도,창원시 성산구,001,학교,양곡초등학교,4812312300100360003022244,4812312300,4812357000,경상남도 창원시 성산구 양곡길 102(신촌동),992,381,128.62680878,35.20193756,행정실,055-286-4355
4812300000,378,경상남도,창원시 성산구,001,학교,양곡중학교,4812312300100320000022235,4812312300,4812357000,경상남도 창원시 성산구 신촌로134번길 12(신촌동),962,370,128.62718305,35.19806028,행정실,055-286-0822
4812300000,408,경상남도,창원시 성산구,004,관공서,웅남동행정복지센터,4812312300100140000022250,4812312300,4812357000,경상남도 창원시 성산구 신촌로 50(신촌동),2028,780,128.62716409,35.20542411,정연우,055-272-5733
